_id,brand,batteryCharge,status,helmets,extraFeatures,damages,isClean,rides,kms,location.type,location.coordinates
0MXUSZ9P1U,Orbea,70.45,free,1,"['locker', 'lamps']",[],True,18,53.2773219564684,Point,"[-3.663764868470858, 40.45570970845389]"
FZ7CXFKFS9,BH,64.8,out,2,"['locker', 'helmetDetection']",[],False,22,69.77734258284126,Point,"[-3.6438264679753063, 40.41567002941688]"
6M5ZNKV95T,BH,92.18,free,2,"['absBrakes', 'lamps']",['scratches'],False,16,49.42688605397053,Point,"[-3.6831112401395196, 40.40003417376032]"
MBU1RS532Y,Vandor,0.0,out,1,[],[],True,23,65.2111927625029,Point,"[-3.717743885472322, 40.44617524149879]"
JX798DREW2,Vandor,23.51,moving,1,[],[],False,21,56.0660374305502,Point,"[-3.649346113774741, 40.418229172352255]"
16NBJ82PRB,Vandor,52.19,reserved,2,[],[],True,29,87.40525911428989,Point,"[-3.64457764597629, 40.41816291740222]"
CSA2F16B0L,BH,54.09,free,2,"['lamps', 'absBrakes']",[],True,17,50.301643464747556,Point,"[-3.6994420787042954, 40.42566165718624]"
ZMFF8LBYQP,BH,32.28,moving,1,[],['scratches'],True,27,81.13837515283618,Point,"[-3.6807048336953336, 40.400414411801364]"
6VDR8YZ8T4,BH,57.0,reserved,1,"['locker', 'absBrakes', 'helmetDetection', 'lamps']",[],True,17,50.7919536911594,Point,"[-3.7267900622916206, 40.460089572343456]"
8TK3PFWM8M,BH,2.96,moving,1,"['absBrakes', 'helmetDetection', 'lamps', 'locker']",[],True,24,68.41644241278973,Point,"[-3.723938007833057, 40.470334308554335]"
R2H0SFRD6P,Orbea,78.27,out,2,[],[],True,19,54.70326864808461,Point,"[-3.696628449850254, 40.4751697603357]"
CVE7PHVYPZ,BH,59.32,reserved,1,"['lamps', 'helmetDetection']",[],True,17,53.87449659390506,Point,"[-3.7253983817272904, 40.42953796484495]"
NCP2LD7WXC,BH,90.75,reserved,1,"['helmetDetection', 'lamps']",[],True,20,68.65831115593392,Point,"[-3.645468213554368, 40.436621662703516]"
LVQGKEAY19,BH,0.0,out,2,"['absBrakes', 'helmetDetection', 'lamps']",[],True,24,77.16565607026597,Point,"[-3.646554738573174, 40.40794293528468]"
A05K3UNKEF,Vandor,92.14,free,1,"['helmetDetection', 'lamps', 'absBrakes']",[],True,18,53.804447758641196,Point,"[-3.690389255825683, 40.41859497918718]"
D19M6MABPD,BH,20.15,out,1,"['helmetDetection', 'absBrakes']",[],True,18,60.7999492585965,Point,"[-3.6704241985085844, 40.469874947917866]"
W5GNTTM26C,BH,18.75,reserved,2,[],[],True,17,58.68733659186646,Point,"[-3.676619808504368, 40.400997914837035]"
DKTIE0917Y,Vandor,4.77,moving,2,[],[],False,20,53.24704837892227,Point,"[-3.6872512677108333, 40.42814151557958]"
SPBMK8A1K5,Vandor,85.53,free,1,"['helmetDetection', 'absBrakes', 'lamps']",[],True,26,67.95812746934082,Point,"[-3.645273327647612, 40.46599265910056]"
MW33Y5VRVD,Orbea,17.22,free,2,"['lamps', 'helmetDetection']",[],True,21,68.66072508726408,Point,"[-3.7243287084365804, 40.435880554798054]"
74M1SOBRDP,BH,90.55,moving,1,"['locker', 'helmetDetection']",[],True,21,60.870238279826026,Point,"[-3.676505793108588, 40.40660080368995]"
W54T3R8M66,Vandor,98.91,moving,1,"['absBrakes', 'lamps', 'helmetDetection', 'locker']",[],True,22,61.47359938826186,Point,"[-3.6878803353359624, 40.455553391746754]"
FQXDSFM8AO,Orbea,31.48,free,1,"['lamps', 'helmetDetection']",['brokenLamp'],True,17,52.394598286064685,Point,"[-3.66322898098242, 40.45043117263248]"
ULV43R6FFK,BH,80.89,out,1,"['lamps', 'locker', 'absBrakes', 'helmetDetection']",[],True,23,80.65080296067765,Point,"[-3.663534087278431, 40.438649605739336]"
9YIN938N83,Vandor,21.04,reserved,1,"['lamps', 'locker']",[],True,25,72.96783724645888,Point,"[-3.715567856862849, 40.47473561969289]"
0HADMWKV6N,Vandor,47.04,reserved,1,"['helmetDetection', 'absBrakes', 'locker']",['flatTire'],True,19,57.47637811178801,Point,"[-3.6866230985480586, 40.473050877712204]"
0GALK8ZN7K,BH,84.09,reserved,1,"['absBrakes', 'locker', 'lamps']",['flatTire'],True,18,52.60335123952047,Point,"[-3.71558972847001, 40.40909356573893]"
WLW32DPWEL,BH,32.13,moving,1,"['helmetDetection', 'lamps']",[],True,24,67.47527648103546,Point,"[-3.6845080335517633, 40.40033572081515]"
Y1LDO1NSDC,BH,16.91,moving,1,"['absBrakes', 'locker', 'helmetDetection']",[],True,23,72.69778222773955,Point,"[-3.704301313723887, 40.460625217471986]"
RS4V56WM1W,Vandor,14.53,reserved,1,[],[],True,22,71.23780079889849,Point,"[-3.677877369941581, 40.44059067705467]"
GKH2CEXLQR,Vandor,74.55,free,1,[],[],True,22,67.05534725200116,Point,"[-3.664727676865972, 40.42990060584709]"
81H5EG0AX3,BH,28.45,moving,1,[],['flatTire'],True,26,73.6461930158458,Point,"[-3.6912081613857453, 40.457082290860605]"
X47GNKQVQ0,BH,36.94,moving,2,"['absBrakes', 'lamps', 'locker', 'helmetDetection']",['stolenHelmet'],False,24,73.53740910788757,Point,"[-3.659362244084414, 40.47733212016991]"
K1SKPS7M33,BH,12.17,free,1,"['helmetDetection', 'absBrakes', 'lamps', 'locker']",[],True,16,47.157059711374366,Point,"[-3.7229282444697165, 40.43503802285038]"
GP2YN0DPLJ,BH,88.01,out,1,"['locker', 'absBrakes']",[],True,16,47.62006730294713,Point,"[-3.6995733381498304, 40.45651044371621]"
2GJQXNOJ7Y,Vandor,5.21,out,1,[],[],True,18,54.29418443180766,Point,"[-3.6496668928841656, 40.406326119774924]"
UKHRS56PJT,BH,36.55,free,1,"['absBrakes', 'helmetDetection']",[],True,21,64.83224190978156,Point,"[-3.68461580498213, 40.431152850318426]"
VGS39KF2K4,Orbea,0.0,out,1,"['locker', 'lamps']",[],True,13,39.45601154379694,Point,"[-3.680657992526832, 40.44623269249199]"
OEKPXKW9OQ,Vandor,9.06,out,1,['helmetDetection'],[],True,22,64.41251903208176,Point,"[-3.6750950350636398, 40.47018045875966]"
TBOKLQ4NPJ,BH,0.78,reserved,1,"['helmetDetection', 'absBrakes', 'lamps']",[],True,27,81.85636778278091,Point,"[-3.676565699536717, 40.43753235554445]"
1RH322VVIZ,BH,34.56,free,1,[],[],True,22,75.05304680620152,Point,"[-3.7201018307921445, 40.3997936024936]"
ANI46YCOK7,BH,15.01,out,2,[],['stolenHelmet'],True,21,57.016286099948985,Point,"[-3.668387115689577, 40.472327799230534]"
LSEV30C4G5,Orbea,35.66,reserved,2,"['lamps', 'locker', 'helmetDetection']",[],True,15,41.78441685762372,Point,"[-3.655012726240789, 40.44341012960996]"
BU93T4ETH5,Orbea,77.68,free,1,['lamps'],[],True,17,57.36463740975923,Point,"[-3.722784797979988, 40.44400039231963]"
3W3BELCKCI,BH,8.35,reserved,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],True,23,69.36975584646216,Point,"[-3.725597743364314, 40.41214948413539]"
QJAK6VUKG2,Orbea,42.29,reserved,2,['absBrakes'],[],True,26,72.83315416666409,Point,"[-3.657570690103219, 40.46292748557921]"
XTNJN3WY5Q,Orbea,51.83,reserved,1,['locker'],[],True,17,46.56868293749596,Point,"[-3.6643710111866388, 40.4424013696062]"
7Q80NITU7O,Vandor,83.57,moving,1,"['lamps', 'absBrakes', 'helmetDetection']",[],True,25,76.26586945071526,Point,"[-3.702621053114995, 40.40166037751275]"
AIZUGDCD3R,Vandor,57.98,moving,1,['locker'],[],True,17,47.643997017122174,Point,"[-3.676663213819103, 40.41245380777556]"
AQYO07FD3N,BH,77.77,free,1,[],[],True,21,63.26853275775429,Point,"[-3.658630990408014, 40.4205169929291]"
PW0CSADER3,BH,47.54,free,1,"['locker', 'helmetDetection', 'lamps']",[],True,16,47.008100042904175,Point,"[-3.6931239562594285, 40.448507680193856]"
NO4YQACMNG,Vandor,57.11,out,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']",[],False,23,64.30467531991239,Point,"[-3.699431604396858, 40.42442881695259]"
JVQGMYJ07W,Vandor,30.77,moving,1,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",[],True,21,75.59887852262305,Point,"[-3.6436962423131902, 40.41313006796635]"
NLM5ORZHX7,BH,68.43,out,2,['lamps'],[],True,12,36.82233682661665,Point,"[-3.7164995018327636, 40.41016455830256]"
3YE692LM4R,BH,0.79,moving,1,['lamps'],[],True,26,73.31563704464713,Point,"[-3.6896076513642893, 40.43829930670659]"
CNEWYJ2SBT,Vandor,65.36,moving,1,"['helmetDetection', 'locker', 'absBrakes']",[],True,27,73.50432913825645,Point,"[-3.652268314144907, 40.44331572204886]"
XMI20NC3V5,Vandor,97.67,free,1,"['locker', 'absBrakes', 'lamps']",[],False,13,37.94288038411109,Point,"[-3.7118439502107363, 40.45006285081394]"
2TJGB5PHGI,BH,17.03,free,1,"['absBrakes', 'lamps', 'locker']",[],False,12,36.300224054709716,Point,"[-3.6940113592238473, 40.40321251954583]"
5DHY3TGMGQ,Orbea,93.42,reserved,1,['locker'],[],True,28,80.19711835521922,Point,"[-3.6797836423768655, 40.40071228571908]"
GJT1HQ26SV,Orbea,37.35,moving,1,[],[],False,15,48.48813015943119,Point,"[-3.669752076709534, 40.46585492069867]"
0LX1RRR7AD,Vandor,32.37,out,1,"['lamps', 'absBrakes', 'helmetDetection', 'locker']",[],True,22,64.90204244896955,Point,"[-3.684715337501633, 40.45575335092571]"
DUYQ9K9GLF,Orbea,14.2,free,1,[],[],False,20,61.455965197358246,Point,"[-3.6727171089133113, 40.462741908688216]"
KY4LQG8FKE,Vandor,42.0,moving,2,"['locker', 'absBrakes']",[],True,21,60.94072483075439,Point,"[-3.71694891059857, 40.41942773223316]"
56YG3L2B3F,Vandor,11.89,moving,1,"['helmetDetection', 'locker']",[],True,22,68.05102282167414,Point,"[-3.650216968656597, 40.41049286996346]"
YS6NJYZYLV,Orbea,26.68,reserved,1,"['locker', 'helmetDetection']",[],False,16,43.13177454916376,Point,"[-3.664554424382371, 40.45848890116307]"
IVDK1XLWTJ,Vandor,66.38,moving,1,"['helmetDetection', 'locker']",[],False,12,37.68693126008157,Point,"[-3.698400918886081, 40.47201214029762]"
ECPVJV2DQS,BH,71.82,moving,1,"['lamps', 'helmetDetection']",[],True,16,47.86225838459279,Point,"[-3.6867833591775074, 40.472425007020185]"
4M00B836GP,BH,88.73,out,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']",[],True,22,72.82557483849638,Point,"[-3.65791130289583, 40.43880483611887]"
HHB7XE8Z93,BH,20.87,free,1,"['lamps', 'locker', 'absBrakes']",[],True,23,66.42564509556178,Point,"[-3.6651249214813237, 40.4588641826322]"
VSS3JQAKRX,Vandor,79.54,out,1,"['absBrakes', 'lamps']",[],True,18,49.80681671276694,Point,"[-3.67054199751441, 40.44766268719124]"
S03B5A6938,BH,7.63,reserved,1,"['locker', 'absBrakes', 'helmetDetection', 'lamps']",[],True,15,44.18769163339571,Point,"[-3.673888228721205, 40.466592876641485]"
3B8EI07MV1,BH,79.73,moving,1,"['locker', 'helmetDetection', 'absBrakes']",[],True,15,47.460810508361206,Point,"[-3.6651022321464413, 40.430052204421486]"
7MASIJCZ5O,BH,68.87,reserved,1,"['locker', 'lamps']",['brokenLamp'],False,17,43.91769099571074,Point,"[-3.700370432094315, 40.44551597548474]"
ALYXAZBAFX,BH,59.34,free,2,[],[],True,29,87.92664382511268,Point,"[-3.7248044257118123, 40.40625054078007]"
YC4UEDS2AY,Orbea,62.44,out,1,"['locker', 'helmetDetection']",[],True,25,78.16247642783311,Point,"[-3.7037522590759946, 40.40188667277124]"
89PTGWGV5I,BH,56.99,free,1,[],[],False,16,43.64426320254253,Point,"[-3.697837177988705, 40.450860233401976]"
UP3GHPHXLR,BH,14.76,free,1,"['lamps', 'helmetDetection']",[],False,19,48.18241228525166,Point,"[-3.7238931267532194, 40.434510819054694]"
QAZ61WDSW5,BH,4.5,reserved,1,"['lamps', 'locker', 'absBrakes', 'helmetDetection']",[],True,18,55.03654909719863,Point,"[-3.6808497160862, 40.40655669007495]"
A4TQN7040K,Orbea,51.13,moving,1,[],[],True,20,49.10068628738584,Point,"[-3.7017005620328387, 40.42947825963343]"
R5MMSBZPIL,Vandor,34.52,moving,2,"['helmetDetection', 'lamps']",[],True,13,32.52076612021557,Point,"[-3.704609870625646, 40.44895019458603]"
ILIDG6E7WN,BH,40.92,reserved,1,['helmetDetection'],[],True,21,62.04063536589535,Point,"[-3.670129406227203, 40.454049190297766]"
X8MS93TTU6,Vandor,23.3,moving,1,"['helmetDetection', 'absBrakes']",[],False,19,63.369198839646465,Point,"[-3.7168048215977656, 40.45830065422775]"
PQEAZEMJSU,BH,25.93,free,1,"['helmetDetection', 'absBrakes']",[],True,12,35.69656125991582,Point,"[-3.72115880875198, 40.46585498066158]"
YUOIR2H4I5,BH,35.87,free,2,"['lamps', 'locker', 'helmetDetection', 'absBrakes']",['brokenLamp'],True,23,67.54778605134894,Point,"[-3.6746741697610825, 40.47662667480157]"
EFE9S4KGSD,BH,74.24,free,1,"['locker', 'absBrakes']",[],True,20,59.551022452217744,Point,"[-3.717427479492428, 40.47487439190864]"
MJFNH44J4O,Vandor,52.28,moving,1,"['helmetDetection', 'absBrakes']",[],True,15,52.06967301125568,Point,"[-3.693926524685162, 40.42350703511029]"
GZC50OYR9I,Orbea,76.38,out,2,['absBrakes'],['scratches'],True,17,55.076394590665764,Point,"[-3.6848977692558824, 40.42617216712886]"
V3VYCQV27E,BH,34.77,moving,1,[],[],False,18,50.01890714557743,Point,"[-3.6540366602024608, 40.47133454573372]"
HK2BY31XAX,Orbea,96.25,moving,2,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,32,101.8639975460352,Point,"[-3.667897343319299, 40.434307312524176]"
B2QPWGBBNO,Vandor,89.67,free,1,"['locker', 'lamps', 'absBrakes']","['scratches', 'flatTire']",True,26,76.69387223604056,Point,"[-3.7057015316874815, 40.464663229315526]"
HO81KU1C45,Vandor,98.02,free,1,[],[],True,21,60.801923561520994,Point,"[-3.6518352272258117, 40.42573895860913]"
4Z2QAVNP5W,Orbea,1.98,reserved,1,[],['flatTire'],True,23,67.32105519324672,Point,"[-3.6629420484866713, 40.4665631398813]"
HPFQ2XCZ1R,BH,32.32,out,1,"['locker', 'helmetDetection', 'absBrakes', 'lamps']",[],False,19,55.41176477189616,Point,"[-3.653377715295582, 40.42561729588951]"
BBCAYMDIRU,BH,62.71,reserved,2,"['helmetDetection', 'absBrakes', 'lamps', 'locker']","['flatTire', 'stolenHelmet']",True,18,57.23945428496839,Point,"[-3.6760808081037313, 40.45014497680954]"
IMJUC1SG3U,BH,36.2,free,1,"['helmetDetection', 'lamps', 'absBrakes']",[],False,19,56.74703054501015,Point,"[-3.6626359163808604, 40.418223575010266]"
0PZJIJH82V,Orbea,3.67,out,1,[],[],False,25,68.16211663676314,Point,"[-3.687955435743489, 40.424263454292976]"
XRYP8KP2ZO,Vandor,2.15,moving,2,['locker'],[],True,21,54.838759148234445,Point,"[-3.677714259765076, 40.43976288026243]"
XIUN3AGZHQ,BH,0.0,out,2,['helmetDetection'],[],True,12,34.45954780775373,Point,"[-3.659049840407361, 40.41246677933382]"
SLMRCLQ8LQ,Vandor,7.59,out,1,[],[],True,18,51.61439205441958,Point,"[-3.6886595108843845, 40.47377264989781]"
GWH6HLJV54,Vandor,14.48,out,1,[],[],True,18,57.5584109954889,Point,"[-3.7204189317728145, 40.41466554411003]"
6P0MZXCLHP,BH,47.65,moving,1,['locker'],[],True,21,66.16342944561138,Point,"[-3.7211187848866727, 40.45655735383452]"
4K2PYLOMSW,Orbea,90.69,reserved,1,"['locker', 'lamps', 'helmetDetection']",[],True,30,81.15781058883998,Point,"[-3.7089952709029026, 40.43024295021973]"
BYHWKW6ESU,Orbea,0.0,out,1,['lamps'],['stolenHelmet'],True,13,40.3839468313905,Point,"[-3.6849896592747506, 40.44181876807104]"
GJSBR8OVWK,Orbea,35.21,moving,1,[],['flatTire'],True,22,78.17401683228074,Point,"[-3.681398746382029, 40.41798815245216]"
ON0ZTYM3HW,Orbea,62.39,free,1,"['lamps', 'absBrakes', 'locker', 'helmetDetection']",[],True,20,54.67451378135687,Point,"[-3.7267900093787327, 40.461597426966655]"
36KYOGIZAY,BH,64.86,out,1,[],[],True,29,93.37010411743651,Point,"[-3.709108947942405, 40.41697153602815]"
PFX1GSIIKM,BH,26.92,out,1,"['absBrakes', 'locker']",[],True,22,63.661186627574025,Point,"[-3.688652470935348, 40.447927913062614]"
UVHVSD47UR,Vandor,12.57,out,1,"['helmetDetection', 'absBrakes']",[],False,20,60.529135376090125,Point,"[-3.711777877683053, 40.40031871826047]"
HQNOXYGE7S,Vandor,56.13,free,1,"['helmetDetection', 'locker', 'absBrakes', 'lamps']",[],False,21,69.95916593513125,Point,"[-3.6537106734400204, 40.417948303873544]"
YR8F8NBXS3,Orbea,91.45,moving,1,"['helmetDetection', 'lamps', 'locker', 'absBrakes']",[],True,21,66.86912315411226,Point,"[-3.6733958793883037, 40.474940784852]"
A4NYOKFC20,BH,8.16,free,1,"['locker', 'lamps', 'helmetDetection']",[],False,17,52.06552031622099,Point,"[-3.6835630804578656, 40.41309591986874]"
OQD51GD62R,BH,98.65,moving,2,"['helmetDetection', 'locker', 'absBrakes']",[],True,21,64.43818293009727,Point,"[-3.693120522482811, 40.42732926605784]"
51BK4GQIKI,BH,74.83,out,1,"['helmetDetection', 'lamps', 'locker']",[],True,18,56.99992617408368,Point,"[-3.658114661157377, 40.444896923845434]"
SE2MSZZ626,Orbea,97.63,free,1,"['absBrakes', 'helmetDetection', 'lamps']",[],False,23,72.62576139787174,Point,"[-3.7249546585123308, 40.47248459949959]"
NE9UNW0XA9,Vandor,60.89,reserved,1,"['locker', 'helmetDetection']",[],True,23,66.54401794050275,Point,"[-3.658102162738627, 40.45330583723859]"
0AY9PVAS60,Orbea,63.54,free,1,"['locker', 'lamps', 'absBrakes', 'helmetDetection']",[],True,16,44.08979112102261,Point,"[-3.675118811207779, 40.42367120436929]"
33CSZCNJOO,BH,57.18,free,1,['lamps'],[],True,23,63.8584835712994,Point,"[-3.7166927507346506, 40.460087693830154]"
T05LTWGCSN,Vandor,0.0,out,2,"['lamps', 'absBrakes', 'helmetDetection']",[],True,19,56.39224644527408,Point,"[-3.661503340012092, 40.41847235959885]"
SWHRLIGZ2D,Vandor,46.68,reserved,1,"['locker', 'lamps']",['brokenLamp'],True,15,41.57044199791485,Point,"[-3.7064404877029893, 40.42361145196945]"
SFO4T71XV0,BH,65.67,moving,1,"['locker', 'absBrakes', 'helmetDetection']",[],False,17,47.845248773790296,Point,"[-3.7229595601657244, 40.45213854439428]"
LPZSEUATXE,Vandor,88.98,free,1,"['locker', 'absBrakes']",[],True,20,57.055832235267964,Point,"[-3.649460301441178, 40.44990647323403]"
DCPZSUSSN0,Orbea,73.46,moving,1,"['lamps', 'absBrakes']",[],True,16,57.69022850661825,Point,"[-3.6968965676759833, 40.46635220458787]"
29FXV1NMMV,BH,74.68,moving,1,"['locker', 'absBrakes', 'helmetDetection']",['flatTire'],False,16,51.91105748837658,Point,"[-3.6659960062181716, 40.43084994373639]"
A1CRSM9UO0,Vandor,75.85,free,1,"['absBrakes', 'lamps', 'locker', 'helmetDetection']","['flatTire', 'brokenLamp']",True,20,61.90186097553011,Point,"[-3.6528120242774254, 40.432563383558126]"
GWUV1JVGEU,Orbea,10.45,reserved,1,['helmetDetection'],[],True,25,84.812416652471,Point,"[-3.6445144250579937, 40.423633511954975]"
YUL075N9P9,Vandor,36.27,reserved,1,"['helmetDetection', 'lamps']",[],True,21,60.00950147038599,Point,"[-3.6917456026617224, 40.45493418925951]"
V2I2PD1RXA,Vandor,93.64,moving,1,"['absBrakes', 'lamps', 'helmetDetection', 'locker']",[],True,12,34.51355236974749,Point,"[-3.714047299521541, 40.428989455291]"
0CTIZLNT9P,Vandor,11.31,moving,1,[],['stolenHelmet'],False,23,68.48246105373855,Point,"[-3.7209237361610046, 40.42217512127462]"
2KPSHNW8TH,Orbea,0.0,out,2,"['helmetDetection', 'lamps', 'locker', 'absBrakes']",[],True,22,66.85924885074797,Point,"[-3.7115144954864494, 40.47747343286904]"
5LHERSNTBZ,Orbea,30.36,reserved,1,['absBrakes'],[],True,21,57.85086383869433,Point,"[-3.693854043867648, 40.429394653484394]"
RSQSNZIKWD,Vandor,96.31,free,1,['lamps'],[],True,14,43.87941197025324,Point,"[-3.64525779569432, 40.44215063246442]"
S3HEZNQ273,Vandor,0.0,out,1,"['locker', 'helmetDetection', 'lamps']",[],False,21,61.227464963848924,Point,"[-3.668983893058818, 40.422349155654736]"
P7AIQA8WBF,Vandor,49.9,out,1,[],[],True,21,65.16679713732405,Point,"[-3.658401290508949, 40.42865391528177]"
FTXHX2ZN60,Orbea,69.8,free,1,['helmetDetection'],[],True,17,57.07440667401621,Point,"[-3.6515248177443604, 40.451328630238855]"
XQC1G4TAQ6,BH,9.16,moving,1,[],[],True,19,62.7891064476765,Point,"[-3.6588399463442203, 40.426151705309245]"
8OD21C5YA7,Orbea,98.58,out,1,"['locker', 'helmetDetection', 'absBrakes', 'lamps']",[],True,23,63.09978966929964,Point,"[-3.685400539055921, 40.456170925252664]"
JOSPDGOZA3,Vandor,61.08,reserved,1,"['locker', 'absBrakes', 'helmetDetection']",[],True,21,56.953305455342345,Point,"[-3.7255295732454923, 40.47003724245471]"
XKBX2PIF80,BH,28.84,reserved,1,[],[],False,14,43.44241354094483,Point,"[-3.6731053160148943, 40.43517229585847]"
TYRU8WV52W,Orbea,99.71,reserved,1,"['helmetDetection', 'locker', 'lamps', 'absBrakes']",[],False,27,85.35231150111619,Point,"[-3.6524826866438405, 40.46628348057262]"
PI7Y1U35LR,Orbea,6.71,reserved,1,['locker'],[],True,32,100.43626729587004,Point,"[-3.6552673372564644, 40.41253116708706]"
UUI9DMFESE,Orbea,88.47,reserved,1,"['locker', 'lamps', 'helmetDetection', 'absBrakes']",['scratches'],True,23,65.42939006555451,Point,"[-3.688387705994338, 40.47586152929164]"
SO7QVXYREJ,Orbea,93.31,free,1,"['helmetDetection', 'lamps', 'absBrakes']",['flatTire'],True,21,66.46034645511406,Point,"[-3.6524338974580584, 40.42446147736348]"
N26R0RMO4L,BH,58.2,free,1,"['helmetDetection', 'absBrakes', 'lamps', 'locker']",[],True,11,31.59553627202318,Point,"[-3.6847788226292013, 40.46906706312612]"
XPDB75VUVI,BH,88.43,reserved,1,['locker'],[],True,22,60.35410090567,Point,"[-3.686034672461387, 40.41834885831401]"
6HRSPIVZFP,Orbea,28.83,free,2,['absBrakes'],[],True,17,43.816350943054694,Point,"[-3.7081495355987326, 40.4194030264792]"
O3XYZARUSM,Orbea,21.44,moving,1,"['helmetDetection', 'absBrakes']",[],False,34,96.86562110015196,Point,"[-3.687498670621082, 40.46753830561231]"
KQBBSQ34DW,BH,90.26,moving,1,"['absBrakes', 'locker', 'helmetDetection']",[],True,22,68.9494825103688,Point,"[-3.6850583707901774, 40.43696745130567]"
